season,team,name,age,g,gs,mp,fgperc,reb,ast,stl,blk,tov,ptsg,ws,sal
2001,SAS,Malik Rose,27,82,1,21,0.463,6,0.69999999,0.89999998,0.5,1.7,9.3999996,4.4000001,2.285
2012,LAL,Antawn Jamison,36,76,6,21.5,0.46399999,4.8000002,0.69999999,0.40000001,0.30000001,0.69999999,9.3999996,4.3000002,1.352181
2013,DEN,Timofey Mozgov,27,82,30,21.6,0.523,6.4000001,0.80000001,0.30000001,1.2,1.5,9.3999996,4.5,4.4
2005,ORL,Keyon Dooling,25,50,7,22.700001,0.44,1.6,2.2,1,0.1,1.6,9.3999996,1.1,3.1
2015,CHI,Doug McDermott,24,81,4,23,0.45199999,2.4000001,0.69999999,0.2,0.1,0.69999999,9.3999996,2.8,2.38044
1995,WAS,Tim Legler,29,77,0,23.1,0.50700003,1.8,1.8,0.60000002,0.2,0.60000002,9.3999996,6.8000002,0.25
2012,UTA,Derrick Favors,21,77,8,23.200001,0.48199999,7.0999999,1,0.89999998,1.7,1.7,9.3999996,4.4000001,4.75332
2002,LAC,Quentin Richardson,22,59,13,23.200001,0.37200001,4.8000002,0.89999998,0.60000002,0.2,1.1,9.3999996,1,1.17408
2013,NOP,Brian Roberts,28,72,42,23.200001,0.41999999,1.9,3.3,0.60000002,0.1,1.3,9.3999996,2.2,0.788872
2001,HOU,Walt Williams,31,48,25,23.299999,0.419,3.4000001,1.4,0.40000001,0.2,1.1,9.3999996,1.7,5
2001,DEN,Avery Johnson,36,51,13,23.5,0.486,1.3,5.0999999,0.69999999,0.2,1.3,9.3999996,2.8,4.538
1999,SAS,Terry Porter,36,68,8,23.700001,0.447,2.8,3.3,0.69999999,0.1,1.5,9.3999996,5.5999999,2
2000,MIN,LaPhonso Ellis,30,82,5,23.799999,0.46399999,6,1.1,0.80000001,0.89999998,1.3,9.3999996,5.1999998,1.2
1999,GSW,Vonteego Cummings,23,75,11,23.9,0.405,2.5,3.3,1.2,0.2,1.8,9.3999996,1.3,0.7044
2002,OKC,Predrag Drobnjak,27,82,69,24.200001,0.412,3.9000001,1,0.60000002,0.5,0.80000001,9.3999996,2.4000001,0.526413
2001,BKN,Richard Jefferson,21,79,9,24.299999,0.45699999,3.7,1.8,0.80000001,0.60000002,1.4,9.3999996,4.6999998,1.3794
2009,POR,Martell Webster,23,82,49,24.5,0.405,3.3,0.80000001,0.5,0.5,0.69999999,9.3999996,4.4000001,4.344
2008,ORL,Mickael Pietrus,26,54,25,24.6,0.41299999,3.3,1.2,0.60000002,0.40000001,1,9.3999996,3,5.3
2009,UTA,Wesley Matthews,23,82,48,24.700001,0.48300001,2.3,1.5,0.80000001,0.2,1.1,9.3999996,4.5999999,0.457588
1995,MIN,Terry Porter,32,82,40,25.299999,0.442,2.5999999,5.5,1.1,0.2,2.0999999,9.3999996,3.7,1.525
2003,MEM,Lorenzen Wright,28,65,46,25.799999,0.43900001,6.8000002,1.1,0.69999999,0.89999998,1.2,9.3999996,3.2,6.6
1998,IND,Antonio Davis,30,49,1,25.9,0.47099999,7,0.69999999,0.40000001,0.89999998,1,9.3999996,4,3.5
2004,BOS,Mark Blount,29,82,57,26,0.52899998,4.8000002,1.6,0.40000001,0.80000001,1.9,9.3999996,2.8,4.903
2007,MEM,Mike Conley,20,53,46,26.1,0.428,2.5999999,4.1999998,0.80000001,0,1.7,9.3999996,1.1,3.37716
2000,SAS,Antonio Daniels,25,79,23,26.1,0.46799999,2.0999999,3.8,0.80000001,0.2,1.4,9.3999996,6.5999999,2.82
2009,NYK,Tracy McGrady,30,24,24,26.1,0.389,3.7,3.9000001,0.60000002,0.5,1.8,9.3999996,0.2,23.239562
2000,LAC,Darius Miles,19,81,21,26.299999,0.505,5.9000001,1.2,0.60000002,1.5,1.8,9.3999996,3,2.84172
2011,PHI,Evan Turner,23,65,20,26.4,0.44600001,5.8000002,2.8,0.60000002,0.30000001,1.6,9.3999996,2.4000001,4.94784
2003,PHI,Marc Jackson,29,22,13,27.200001,0.41499999,5.6999998,0.80000001,0.5,0.30000001,1.1,9.3999996,1.3,3.9
2002,PHI,Derrick Coleman,35,64,35,27.200001,0.44800001,7,1.4,0.80000001,1.1,1.5,9.3999996,4.5,9.38
2004,WAS,Brendan Haywood,25,68,68,27.4,0.56,6.8000002,0.80000001,0.80000001,1.7,1.4,9.3999996,5.1999998,1.735305
2003,CLE,Eric Williams,31,50,36,27.5,0.366,3.8,1.9,1,0.2,1.1,9.3999996,1.9,5.54
2010,DET,Greg Monroe,20,80,48,27.799999,0.551,7.5,1.3,1.2,0.60000002,1,9.3999996,6.5999999,2.79804
2010,DET,Greg Monroe,20,80,48,27.799999,0.551,7.5,1.3,1.2,0.60000002,1,9.3999996,6.5999999,3.00792
2006,OKC,Earl Watson,27,77,25,27.9,0.38299999,2.4000001,5.6999998,1.3,0.30000001,2.2,9.3999996,2,5.4
2001,MEM,Rodney Buford,24,63,21,28.1,0.435,4.3000002,1.1,0.69999999,0.2,1,9.3999996,0.80000001,0.481488
2000,BKN,Lucious Harris,30,73,50,28.4,0.42500001,3.9000001,1.8,1,0.2,0.89999998,9.3999996,3.0999999,2.16
2005,MIL,Andrew Bogut,21,82,77,28.6,0.53299999,7,2.3,0.60000002,0.80000001,1.5,9.3999996,5.5,4.34052
2002,ORL,Darrell Armstrong,34,82,23,28.700001,0.40900001,3.5999999,3.9000001,1.6,0.2,2,9.3999996,4.9000001,4.01
1996,HOU,Matt Maloney,25,82,82,29.1,0.44100001,2,3.7,1,0,1.5,9.3999996,5.3000002,0.2475
2014,CHI,Mike Dunleavy,34,63,63,29.200001,0.435,3.9000001,1.8,0.60000002,0.30000001,1,9.3999996,4.0999999,3.326235
2000,SAC,Jason Williams,25,77,77,29.700001,0.40700001,2.4000001,5.4000001,1.2,0.1,2.0999999,9.3999996,3.8,2.01108
2009,IND,Brandon Rush,24,82,64,30.4,0.42300001,4.1999998,1.4,0.69999999,0.80000001,1.1,9.3999996,2.5,1.93416
2001,IND,Jamaal Tinsley,23,80,78,30.5,0.38,3.7,8.1000004,1.7,0.5,3.4000001,9.3999996,1.7,0.74916
2013,PHX,P.J. Tucker,28,81,81,30.700001,0.43099999,6.5,1.7,1.4,0.30000001,1.3,9.3999996,6.0999999,0.884293
2014,POR,Nicolas Batum,26,71,71,33.5,0.40000001,5.9000001,4.8000002,1.1,0.60000002,1.9,9.3999996,5.1999998,11.7655
2002,SAC,Doug Christie,32,80,80,33.900002,0.479,4.3000002,4.6999998,2.3,0.5,1.8,9.3999996,8.8999996,6.25
2001,DEN,Isaiah Rider,30,10,1,17.299999,0.45699999,3.3,1.2,0.30000001,0.2,1.4,9.3000002,0.2,0.112797
2015,NYK,Derrick Williams,24,80,9,17.9,0.44999999,3.7,0.89999998,0.40000001,0.1,0.80000001,9.3000002,3.5999999,4.9
2011,SAS,Tiago Splitter,27,59,2,19,0.61799997,5.1999998,1.1,0.40000001,0.80000001,1.5,9.3000002,4.5999999,3.672
2001,CHI,Jamal Crawford,21,23,6,20.9,0.47600001,1.5,2.4000001,0.80000001,0.2,1.4,9.3000002,0.60000002,1.89456
2000,TOR,Corliss Williamson,27,42,31,21.1,0.47099999,3.5999999,0.80000001,0.40000001,0.30000001,1.5,9.3000002,0.80000001,3.94
2005,NYK,Nate Robinson,21,72,26,21.4,0.40700001,2.3,2,0.80000001,0,1.6,9.3000002,1.5,1.10268
2011,IND,Tyler Hansbrough,26,66,0,21.799999,0.405,4.4000001,0.5,0.80000001,0.1,1,9.3000002,3.9000001,2.13804
1998,POR,Walt Williams,28,48,16,21.799999,0.42399999,3,1.7,0.80000001,0.60000002,1.3,9.3000002,3.7,3
2011,CHA,Byron Mullens,22,65,25,22.5,0.42500001,5,0.89999998,0.30000001,0.80000001,1.1,9.3000002,0.2,1.2882
1998,TOR,Tracy McGrady,19,49,2,22.6,0.43599999,5.6999998,2.3,1.1,1.3,1.6,9.3000002,3.3,1.563
2000,TOR,Morris Peterson,23,80,49,22.6,0.43099999,3.2,1.3,0.80000001,0.30000001,1,9.3000002,3.5999999,0.89856
2005,GSW,Mickael Pietrus,23,52,18,22.700001,0.40400001,3.0999999,0.80000001,0.60000002,0.2,1.5,9.3000002,0.60000002,1.91052
2000,MIN,Chauncey Billups,24,77,33,23.200001,0.42199999,2.0999999,3.4000001,0.69999999,0.1,1.4,9.3000002,3.7,2.25
2005,OKC,Vladimir Radmanovic,25,47,16,23.200001,0.40099999,4,1.5,0.69999999,0.30000001,1.1,9.3000002,1.4,3.166155
2002,DAL,Raef LaFrentz,26,69,43,23.299999,0.51800001,4.8000002,0.80000001,0.5,1.3,0.69999999,9.3000002,5.8000002,7.27
2007,CHA,Nazr Mohammed,30,61,29,23.299999,0.51999998,6.9000001,1.1,0.60000002,0.89999998,1.5,9.3000002,2.8,5.6322
2011,ORL,Glen Davis,26,61,13,23.4,0.421,5.4000001,0.80000001,0.69999999,0.30000001,1.2,9.3000002,1.7,6.3
2005,PHX,James Jones,25,75,24,23.6,0.41800001,3.4000001,0.80000001,0.5,0.69999999,0.5,9.3000002,4,2.4
2007,ORL,Maurice Evans,29,68,47,23.9,0.48899999,3.0999999,1,0.60000002,0.1,0.60000002,9.3000002,4.5999999,1.74
1998,SAC,Tariq Abdul-Wahad,24,49,49,24.6,0.435,3.8,1,1,0.30000001,1.4,9.3000002,1.4,1.411
2005,WAS,Jarvis Hayes,24,21,13,24.6,0.421,3.5999999,1.3,0.80000001,0,1,9.3000002,0.69999999,2.01108
1997,ATL,Eldridge Recasner,30,59,14,24.6,0.456,2.4000001,2,0.69999999,0,1.5,9.3000002,2.9000001,0.3267
1996,PHX,Mark Bryant,31,41,18,24.799999,0.55299997,5.1999998,1.1,0.5,0.1,1.1,9.3000002,2.3,1.15
1996,MIN,Sam Mitchell,33,82,5,24.9,0.44600001,4,1,0.60000002,0.2,1.1,9.3000002,3.3,1.2
2015,IND,Ian Mahinmi,29,71,71,25.6,0.58899999,7.0999999,1.5,0.89999998,1.1,1.4,9.3000002,6.1999998,4
2005,CLE,Donyell Marshall,32,81,0,25.6,0.39500001,6.0999999,0.69999999,0.69999999,0.5,1.1,9.3000002,4.1999998,4.799108
1998,MEM,Felipe Lopez,24,47,32,25.9,0.44600001,3.5,1.3,1,0.30000001,1.7,9.3000002,0.5,0.6
2014,TOR,Amir Johnson,27,75,72,26.4,0.574,6.0999999,1.6,0.60000002,0.80000001,1.5,9.3000002,5.0999999,7
2005,IND,Jamaal Tinsley,27,42,27,26.700001,0.40900001,3.2,5,1.2,0.1,2.5999999,9.3000002,0.69999999,5.4
1999,CLE,Brevin Knight,24,65,46,27,0.412,3,7,1.6,0.30000001,2.4000001,9.3000002,2.8,1.23408
2009,DET,Jonas Jerebko,22,80,73,27.9,0.48100001,6,0.69999999,1,0.40000001,1,9.3000002,4.4000001,0.457588
1997,CHI,Ron Harper,34,82,82,27.9,0.44100001,3.5,2.9000001,1.3,0.60000002,1.1,9.3000002,7.1999998,4.56
1997,SAS,Sean Elliott,29,36,36,28.1,0.403,3.4000001,1.7,0.69999999,0.40000001,1.6,9.3000002,1.4,5.333333
2000,UTA,John Starks,35,75,64,28.299999,0.398,2.0999999,2.4000001,1,0.1,1.3,9.3000002,2.0999999,2.25
2002,HOU,James Posey,26,58,47,28.4,0.43900001,4.8000002,1.8,1.3,0.2,1.3,9.3000002,4.4000001,1.723606
2014,DAL,Rajon Rondo,28,46,46,28.700001,0.43599999,4.5,6.5,1.2,0.1,2.9000001,9.3000002,0.60000002,12.909091
2006,LAC,Shaun Livingston,21,54,31,29.799999,0.463,3.4000001,5.0999999,1.1,0.5,2,9.3000002,2.4000001,3.48192
2005,MIA,Udonis Haslem,25,81,80,30.799999,0.50800002,7.8000002,1.2,0.60000002,0.2,1,9.3000002,7,5
2012,CHA,Josh McRoberts,25,26,19,30.799999,0.505,7.1999998,2.7,0.80000001,0.60000002,1.5,9.3000002,1.5,3.135
2001,MIA,Brian Grant,29,72,72,31.299999,0.46900001,8,1.9,0.69999999,0.40000001,1.7,9.3000002,4.8000002,9.925076
1995,POR,Harvey Grant,30,76,75,31.5,0.46200001,4.8000002,1.5,0.80000001,0.60000002,1.1,9.3000002,4,3.551
1996,NYK,Chris Childs,29,65,61,31.9,0.414,2.9000001,6.0999999,1.2,0.2,2.8,9.3000002,3.9000001,2.6
2007,MIN,Sebastian Telfair,22,60,51,32.200001,0.40099999,2.3,5.9000001,1,0.2,1.9,9.3000002,0.69999999,2.562426
1995,TOR,Alvin Robertson,33,77,69,32.200001,0.47,4.4000001,4.1999998,2.2,0.5,2.4000001,9.3000002,2.8,0.225
1999,CHI,Rusty LaRue,26,4,1,32.299999,0.34900001,2.5,2.8,1.8,0,1.8,9.3000002,-0.1,0.040588
2013,GSW,Andre Iguodala,30,63,63,32.400002,0.47999999,4.6999998,4.1999998,1.5,0.30000001,1.6,9.3000002,5.8000002,12.868632
2007,HOU,Shane Battier,29,80,78,36.299999,0.428,5.0999999,1.9,1,1.1,1,9.3000002,8.1999998,5.8836
2008,SAC,Ike Diogu,25,10,1,14.2,0.60000002,3.9000001,0.30000001,0.2,0.1,0.60000002,9.1999998,0.60000002,2.912823
2015,WAS,Nene Hilario,33,57,11,19.200001,0.54400003,4.5,1.7,0.89999998,0.5,1.3,9.1999998,2.7,13
2006,CHA,Walter Herrmann,27,48,12,19.5,0.52700001,2.9000001,0.5,0.40000001,0.1,0.69999999,9.1999998,2.4000001,1.8
2006,BKN,Bostjan Nachbar,26,76,1,20.200001,0.45699999,3.3,0.80000001,0.40000001,0.30000001,0.89999998,9.1999998,4.0999999,2.5
1998,HOU,Sam Mack,28,25,0,20.200001,0.47099999,1.7,1.3,0.60000002,0.1,0.5,9.1999998,1.9,0.545
2010,GSW,Reggie Williams,24,80,9,20.299999,0.46900001,2.7,1.5,0.40000001,0,0.69999999,9.1999998,3.7,0.762195
2010,BOS,Shaquille O'Neal,38,37,36,20.299999,0.667,4.8000002,0.69999999,0.40000001,1.1,1.5,9.1999998,2.7,1.352181
2006,NOP,Jannero Pargo,27,82,7,20.9,0.40900001,2.2,2.5,0.60000002,0,1.5,9.1999998,2,1
2008,HOU,Carl Landry,25,69,0,21.299999,0.574,5,0.60000002,0.40000001,0.40000001,1,9.1999998,5.9000001,3
2005,CHI,Darius Songaila,27,62,7,21.4,0.48100001,4,1.4,0.60000002,0.30000001,1.4,9.1999998,2.5,2.2
2014,SAS,Marco Belinelli,28,62,9,22.4,0.42300001,2.5,1.5,0.5,0,1,9.1999998,2.9000001,2.87375
2012,PHI,Dorell Wright,27,79,8,22.6,0.396,3.8,1.9,0.80000001,0.40000001,0.80000001,9.1999998,4.9000001,4.106
1998,BOS,Vitaly Potapenko,24,79,72,22.700001,0.49900001,6.3000002,1,0.5,0.40000001,1.8,9.1999998,1.8,1.339
1999,BOS,Vitaly Potapenko,24,79,72,22.700001,0.49900001,6.3000002,1,0.5,0.40000001,1.8,9.1999998,2.5,3.81
1995,MEM,Kenny Gattison,31,25,14,22.799999,0.479,4.5999999,0.60000002,0.40000001,0.40000001,1.6,9.1999998,0.1,1.45
2015,ORL,Aaron Gordon,20,78,37,23.9,0.47299999,6.5,1.6,0.80000001,0.69999999,0.80000001,9.1999998,5.4000001,4.17168
2010,TOR,Sonny Weems,24,59,28,23.9,0.44400001,2.5999999,1.8,0.60000002,0,1.5,9.1999998,-0.40000001,0.854389
2007,OKC,Damien Wilkins,28,76,31,24.299999,0.403,3.2,2,0.80000001,0.30000001,1.2,9.1999998,1,2.9
2015,MEM,Jordan Farmar,29,12,10,24.299999,0.41999999,2.0999999,3.0999999,1.3,0.2,1.5,9.1999998,0.40000001,0.191456
2002,CHI,Tyson Chandler,20,75,68,24.4,0.53100002,6.9000001,1,0.5,1.4,1.8,9.1999998,3.9000001,3.5562
2006,PHI,Joe Smith,31,54,11,25.1,0.44499999,6.6999998,0.89999998,0.60000002,0.40000001,1.2,9.1999998,2.5999999,6.807
2012,GSW,Harrison Barnes,20,81,81,25.4,0.43900001,4.0999999,1.2,0.60000002,0.2,1.2,9.1999998,2.8,2.79804
1997,ORL,Darrell Armstrong,29,48,17,25.799999,0.41100001,3.3,4.9000001,1.2,0.1,2.3,9.1999998,2.5,0.35
2003,SAS,Hedo Turkoglu,24,80,44,25.9,0.40599999,4.5,1.9,1,0.40000001,1.2,9.1999998,6.6999998,1.995611
1999,CLE,Wesley Person,28,79,38,26,0.428,3.4000001,1.8,0.5,0.2,0.80000001,9.1999998,3.7,4.9
2004,POR,Derek Anderson,30,47,32,26.4,0.389,2.7,3,0.80000001,0.1,1.5,9.1999998,1.3,8.4435
2005,IND,Anthony Johnson,31,75,53,26.4,0.44299999,2.2,4.3000002,0.80000001,0.30000001,1.5,9.1999998,4.5,2.42
2001,SAS,Antonio Daniels,26,82,13,26.5,0.44,2.0999999,2.8,0.60000002,0.1,0.89999998,9.1999998,5.9000001,3
2003,BOS,Jiri Welsch,24,81,68,26.9,0.428,3.7,2.3,1.2,0.1,1.6,9.1999998,3.5999999,1.3266
1997,DEN,Anthony Goldwire,26,82,32,27,0.42300001,1.8,3.4000001,1,0.1,1,9.1999998,3,0.33
2004,DAL,Erick Dampier,29,59,56,27.299999,0.55000001,8.5,0.89999998,0.30000001,1.4,1.7,9.1999998,4.5,7.7
1996,CLE,Bob Sura,23,82,23,27.700001,0.43099999,3.8,4.8000002,1.1,0.40000001,2.2,9.1999998,5.1999998,0.864
2010,TOR,James Johnson,23,25,25,28,0.46399999,4.6999998,3,1,1.1,1.8,9.1999998,0.60000002,1.7136
2003,PHI,Aaron McKie,31,75,41,28.200001,0.45899999,3.4000001,2.5999999,1.1,0.30000001,1.4,9.1999998,4.8000002,5
2011,SAS,Richard Jefferson,31,41,41,28.5,0.414,3.5,1.3,0.60000002,0.30000001,0.80000001,9.1999998,2.4000001,9.282
2012,BOS,Avery Bradley,22,50,50,28.700001,0.40200001,2.2,2.0999999,1.3,0.40000001,1.4,9.1999998,0.40000001,1.6308
2010,BKN,Travis Outlaw,26,82,55,28.799999,0.375,4,1,0.40000001,0.40000001,0.89999998,9.1999998,0.80000001,7
2001,SAS,Tony Parker,19,77,72,29.4,0.419,2.5999999,4.3000002,1.2,0.1,2,9.1999998,3.8,0.74448
2004,NOP,Rodney Rogers,33,30,26,29.4,0.377,4.6999998,2,0.60000002,0.40000001,2.2,9.1999998,-0.60000002,2.7
2003,MIA,Caron Butler,23,68,56,29.9,0.38,4.8000002,1.9,1.1,0.2,1.3,9.1999998,2.0999999,1.80468
2002,CLE,Darius Miles,21,67,62,30,0.41,5.4000001,2.5999999,1,1,2.7,9.1999998,-1.3,3.26796
2015,ATL,Kyle Korver,34,80,80,30,0.435,3.3,2.0999999,0.80000001,0.40000001,1.2,9.1999998,4.0999999,5.746479
2005,MIL,Jamaal Magloire,27,82,82,30.1,0.46700001,9.5,0.69999999,0.40000001,1,2,9.1999998,2,8.533333
2005,MIN,Trenton Hassell,26,77,67,32.599998,0.46399999,2.8,2.5999999,0.60000002,0.40000001,1.6,9.1999998,2.3,4.35
2012,DEN,JaVale McGee,25,79,0,18.1,0.57499999,4.8000002,0.30000001,0.40000001,2,1.1,9.1000004,4.9000001,10
1995,GSW,Chris Gatling,28,47,2,18.299999,0.55500001,5.0999999,0.60000002,0.40000001,0.60000002,1.3,9.1000004,2.0999999,1.54
2013,DAL,Brandan Wright,26,58,0,18.6,0.67699999,4.1999998,0.5,0.60000002,0.89999998,0.60000002,9.1000004,5.0999999,5
2006,SAC,Corliss Williamson,33,68,1,19.700001,0.50999999,3.3,0.60000002,0.40000001,0.2,1.4,9.1000004,1.5,6.5
1998,PHI,Larry Hughes,20,50,1,19.799999,0.41100001,3.8,1.5,0.89999998,0.30000001,1.4,9.1000004,2.4000001,1.33
2010,MEM,Darrell Arthur,22,80,9,20.1,0.49700001,4.3000002,0.69999999,0.69999999,0.80000001,1.1,9.1000004,3.8,1.12368
1998,GSW,Terry Cummings,37,50,0,20.200001,0.43900001,5.0999999,1.2,0.89999998,0.2,1.2,9.1000004,2.5999999,1.15
2011,UTA,C.J. Miles,24,56,14,20.4,0.38100001,2.0999999,1.2,0.80000001,0.30000001,0.89999998,9.1000004,1.5,3.7
2007,LAL,Jordan Farmar,21,82,0,20.6,0.461,2.2,2.7,0.89999998,0.1,1.3,9.1000004,3.9000001,1.00956
2001,BKN,Lucious Harris,31,74,0,21,0.46399999,2.8,1.6,0.69999999,0.1,0.80000001,9.1000004,5.0999999,2.4
2007,WAS,Roger Mason,27,80,9,21.4,0.44299999,1.6,1.7,0.5,0.2,0.89999998,9.1000004,3.4000001,0.798328
2012,BOS,Jordan Crawford,24,27,2,21.6,0.41499999,2.7,2.5,0.40000001,0.1,1.6,9.1000004,0.5,1.19868
2012,WAS,Kevin Seraphin,23,79,8,21.799999,0.461,4.4000001,0.69999999,0.30000001,0.69999999,1.6,9.1000004,0.1,1.7976
1997,PHX,Steve Nash,23,76,9,21.9,0.45899999,2.0999999,3.4000001,0.80000001,0.1,1.3,9.1000004,4.8000002,1.05336
2014,PHI,Jason Richardson,34,19,15,21.9,0.34799999,3.5,2,0.69999999,0.2,0.80000001,9.1000004,0.40000001,6.601125
2008,UTA,C.J. Miles,21,72,72,22.5,0.45899999,2.3,1.5,0.60000002,0.2,0.89999998,9.1000004,2.9000001,3.7
2010,BOS,Nenad Krstic,27,24,20,23,0.537,5.3000002,0.30000001,0.30000001,0.30000001,1,9.1000004,2,5.543116
2011,SAS,Danny Green,24,66,38,23.1,0.442,3.5,1.3,0.89999998,0.69999999,1,9.1000004,4.5,0.854389
1995,MEM,Eric Murdock,27,64,14,23.1,0.42199999,2.4000001,4.5999999,2,0.1,1.9,9.1000004,2.5,2
2004,DAL,Marquis Daniels,24,60,17,23.5,0.43700001,3.5999999,2.0999999,1.4,0.2,1.4,9.1000004,2.5,4.903
1998,PHX,Danny Manning,32,50,5,23.700001,0.484,4.4000001,2.3,0.69999999,0.80000001,1.4,9.1000004,2.5999999,6.833
2009,HOU,Kyle Lowry,23,68,0,24.299999,0.39700001,3.5999999,4.5,0.89999998,0.1,1.7,9.1000004,4.3000002,2.034997
2013,SAS,Danny Green,26,68,59,24.299999,0.43200001,3.4000001,1.5,1,0.89999998,1.1,9.1000004,4.1999998,3.7625
2008,MIA,Daequan Cook,21,75,4,24.4,0.375,2.5,0.89999998,0.5,0.1,0.60000002,9.1000004,2.2,1.2732
1996,CHI,Luc Longley,28,59,59,24.9,0.456,5.5999999,2.4000001,0.40000001,1.1,1.9,9.1000004,3.0999999,2.79
2013,SAS,Boris Diaw,31,79,24,25,0.52100003,4.0999999,2.8,0.60000002,0.40000001,1.5,9.1000004,4.9000001,4.7025
2011,TOR,James Johnson,24,62,40,25.200001,0.44999999,4.6999998,2,1.1,1.4,1.6,9.1000004,2.5999999,1.83312
1998,MIN,Dennis Scott,30,21,9,25.299999,0.44600001,1.8,1.5,0.60000002,0.1,0.69999999,9.1000004,1.3,0.725
2015,POR,Mason Plumlee,25,82,82,25.4,0.51599997,7.6999998,2.8,0.80000001,1,1.9,9.1000004,6.0999999,1.41552
2013,UTA,Marvin Williams,27,66,50,25.4,0.43900001,5.0999999,1.2,0.80000001,0.5,0.80000001,9.1000004,2.9000001,7.5
2004,LAC,Chris Kaman,22,63,50,25.9,0.49700001,6.6999998,1.2,0.40000001,1.1,1.8,9.1000004,2.0999999,2.57424
2011,SAC,Jason Thompson,25,64,47,25.9,0.53500003,6.9000001,1.2,0.69999999,0.69999999,1.1,9.1000004,3.9000001,3.001284
2010,IND,Brandon Rush,25,67,21,26.200001,0.421,3.2,0.89999998,0.60000002,0.5,1,9.1000004,2.5999999,2.069049
1995,CHI,Luc Longley,27,62,62,26.5,0.48199999,5.0999999,1.9,0.40000001,1.4,1.8,9.1000004,3.5,2.3
2011,OKC,Serge Ibaka,22,66,66,27.200001,0.53500003,7.5,0.40000001,0.5,3.7,1.2,9.1000004,6.1999998,1.2882
2015,BOS,Marcus Smart,21,61,10,27.299999,0.34799999,4.1999998,3,1.5,0.30000001,1.3,9.1000004,2.9000001,3.43104
2001,NYK,Howard Eisley,30,82,76,27.4,0.417,2.3,5.4000001,0.89999998,0.1,1.8,9.1000004,-0.30000001,4.78125
2002,NYK,Howard Eisley,30,82,76,27.4,0.417,2.3,5.4000001,0.89999998,0.1,1.8,9.1000004,4.5,5.3125
2009,ATL,Mike Bibby,31,80,80,27.4,0.41600001,2.3,3.9000001,0.80000001,0,1.1,9.1000004,4.8000002,6.217617
1998,DAL,Hubert Davis,28,50,21,27.6,0.43799999,1.7,1.8,0.40000001,0.1,1.1,9.1000004,1.6,0.645
2005,SAC,Kenny Thomas,28,82,55,28,0.505,7.5,2,0.89999998,0.5,1.6,9.1000004,5.5,6.5
2006,CHA,Brevin Knight,31,45,25,28.299999,0.419,2.5999999,6.5999999,1.5,0.1,2.0999999,9.1000004,1.8,4.4
2013,LAL,Wesley Johnson,26,79,62,28.4,0.42500001,4.4000001,1.6,1.1,1,1.1,9.1000004,1.9,0.916099
2002,BOS,Eric Williams,30,82,79,28.700001,0.442,4.6999998,1.7,1,0.2,1.2,9.1000004,6,5.004
2000,BKN,Kendall Gill,32,31,26,28.799999,0.331,4.1999998,2.8,1.5,0.2,1.5,9.1000004,-0.40000001,7
2013,CHI,Kirk Hinrich,33,73,61,29,0.39300001,2.5999999,3.9000001,1.1,0.40000001,1.6,9.1000004,3.8,4.059
2014,NYK,Jose Calderon,33,42,42,30.200001,0.41499999,3,4.6999998,0.69999999,0,1.8,9.1000004,0.89999998,7.097191
1998,CLE,Cedric Henderson,23,50,48,30.299999,0.417,3.9000001,2.3,1.2,0.5,1.9,9.1000004,0.5,0.25
2000,CHI,Fred Hoiberg,28,74,37,30.4,0.43799999,4.1999998,3.5999999,1.3,0.2,1,9.1000004,5.9000001,0.88
2014,PHX,P.J. Tucker,29,78,63,30.6,0.43799999,6.4000001,1.6,1.4,0.30000001,1.2,9.1000004,4.9000001,5.7
2015,UTA,Rudy Gobert,23,61,60,31.700001,0.55900002,11,1.5,0.69999999,2.2,1.9,9.1000004,6.4000001,1.17588
2010,CLE,Anderson Varejao,28,31,31,32.099998,0.528,9.6999998,1.5,0.89999998,1.2,1.3,9.1000004,2.2,7.281818
2007,DEN,Marcus Camby,33,79,79,34.900002,0.44999999,13.1,3.3,1.1,3.5999999,1.5,9.1000004,8.5,11.25
2000,ATL,Dikembe Mutombo,34,49,49,35,0.477,14.1,1.1,0.40000001,2.8,1.9,9.1000004,4.5,14.4
1999,WAS,Richard Hamilton,21,71,12,19.299999,0.41999999,1.8,1.5,0.40000001,0.1,1.2,9,0.69999999,1.83624
1996,SAS,Monty Williams,25,65,26,20.700001,0.509,3.2,1.4,0.80000001,0.80000001,1.8,9,1.2,1.04
1998,LAL,Rick Fox,29,44,1,21.5,0.44800001,2,2,0.60000002,0.2,1.3,9,1.8,1.75
2002,DEN,Rodney White,22,72,19,21.700001,0.40799999,3,1.7,0.60000002,0.40000001,2.2,9,-0.40000001,1.82052
2006,POR,LaMarcus Aldridge,21,63,22,22.1,0.50300002,5,0.40000001,0.30000001,1.2,0.69999999,9,3.4000001,4.02732
2006,SAS,Michael Finley,33,82,16,22.200001,0.412,2.7,1.3,0.40000001,0.2,0.60000002,9,4.6999998,2.889
1995,MIA,Kurt Thomas,23,74,42,22.4,0.50099999,5.9000001,0.60000002,0.60000002,0.5,1.3,9,3.8,1.071
2001,CHI,Eddie Robinson,25,29,12,22.5,0.45300001,2.7,1.3,0.80000001,0.40000001,1.2,9,0.2,5.17
2009,BOS,Rasheed Wallace,35,79,13,22.5,0.40900001,4.0999999,1,1,0.89999998,0.80000001,9,3.5999999,5.854
