pid,gender,year,age,school,marriage,income,job,relig,pet,cell,cellnum,featurephone,smartphone,kidsphone,smart_or_not,tablet,tabletnum,wearable,wearablenum,phonebill,payapp,inapp_pay,theater,theaterpay,play,playpay,OTT,OTT_phone,OTT_tablet,OTT_PC,OTT_others,OTT_freq,OTT_hour,OTT_min,Newspaper,email,messanger,blog,cloud,SNS
68060001,1,1958,61,3,2,4,1,2,1,1,1,0,1,0,2,2, ,2, ,35,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,2
68060002,2,1959,60,2,2,1,2,2,1,1,1,1,0,0, ,2, ,2, ,16, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68070001,2,1930,89,3,3,3,2,1,2,1,1,0,1,0,1,2, ,2, ,10,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68090001,1,1959,60,4,2,4,1,1,2,1,1,0,1,0,1,2, ,2, ,25,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
68090002,2,1959,60,3,2,1,1,1,2,1,1,0,1,0,1,2, ,2, ,25,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
68100002,2,1942,77,2,3,1,2,1,2,1,1,0,1,0,2,2, ,2, ,20,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68130001,1,1941,78,3,2,4,1,1,2,1,1,0,1,0,3,2, ,2, ,25,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
68130002,2,1945,74,3,2,1,1,1,2,1,1,0,1,0,1,2, ,2, ,25,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,2
68140002,2,1961,58,5,2,1,1,2,2,1,1,0,1,0,3,2, ,2, ,45,2,2,2,20,0, ,2, , , , , , , ,1,1,1,2,2,1
68150001,2,1941,78,2,3,2,2,2,2,1,1,1,0,0, ,2, ,2, ,15, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68170002,2,1963,56,4,2,1,1,2,2,1,1,0,1,0,3,2, ,2, ,60,2,2,3,30,0, ,2, , , , , , , ,1,1,1,2,2,1
68200001,1,1935,84,2,2,3,1,2,2,1,1,1,0,0, ,2, ,2, ,10, , ,0, ,0, ,2, , , , , , , ,1,2,2,2,2,2
68200002,2,1938,81,2,2,1,1,2,2,1,1,1,0,0, ,2, ,2, ,10, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68250001,1,1953,66,3,2,5,1,2,2,1,1,0,1,0,3,2, ,2, ,40,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68250002,2,1960,59,2,2,3,1,2,2,1,1,0,1,0,3,2, ,2, ,45,2,2,0, ,0, ,2, , , , , , , ,2,1,1,2,2,2
68250101,1,1987,32,5,1,7,1,2,1,1,1,0,1,0,2,2, ,2, ,100,2,2,2,20,0, ,2, , , , , , , ,1,1,1,2,2,1
68260001,1,1953,66,4,2,5,1,2,2,1,1,0,1,0,3,2, ,2, ,140,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,2,1
68260002,2,1953,66,4,2,1,2,2,2,1,1,0,1,0,3,2, ,2, ,45,2,2,0, ,0, ,2, , , , , , , ,2,1,1,2,2,1
68270001,1,1968,51,6,2,4,1,1,2,1,1,0,1,0,1,2, ,2, ,32,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,2,2
68270002,2,1972,47,5,2,3,1,1,2,1,1,0,1,0,2,2, ,2, ,12,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,2,2
68270003,1,1995,24,5,1,1,2,1,2,1,1,0,1,0,2,2, ,2, ,45,2,2,0, ,0, ,2, , , , , , , ,2,1,1,2,2,1
68270004,1,1999,20,5,1,1,2,1,2,1,1,0,1,0,2,2, ,2, ,35,2,2,0, ,0, ,2, , , , , , , ,2,1,1,2,2,1
68270005,2,2001,18,4,1,1,2,1,2,1,1,0,1,0,2,1,1,2, ,35,2,1,2,30,0, ,2, , , , , , , ,2,1,1,2,2,1
68280001,1,1934,85,2,2,1,2,2,2,2, , , , , ,2, ,2, , , , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68280002,2,1937,82,2,2,1,2,2,2,1,1,1,0,0, ,2, ,2, ,10, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68290001,1,1957,62,3,2,5,1,2,2,1,1,0,1,0,1,2, ,2, ,12,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,2
68290002,2,1961,58,4,2,3,1,2,2,1,1,0,1,0,2,2, ,2, ,22,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,2
68290003,2,2004,15,3,1,1,2,2,2,1,1,0,1,0,3,2, ,2, ,35,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,1
68290004,2,1936,83,3,3,1,2,2,2,2, , , , , ,2, ,2, , , , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68300001,1,1961,58,5,2,7,1,2,2,1,1,0,1,0,3,2, ,2, ,35,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,2
68300002,2,1961,58,4,2,1,1,2,2,1,1,0,1,0,2,2, ,2, ,25,2,2,0, ,0, ,2, , , , , , , ,2,1,1,2,2,2
68300003,2,1936,83,2,3,1,2,2,2,1,1,1,0,0, ,2, ,2, ,10, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68300005,2,1937,82,2,3,1,2,2,2,2, , , , , ,2, ,2, , , , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68310001,2,1957,62,3,2,1,1,1,1,1,1,0,1,0,2,2, ,2, ,65,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
68310002,1,1959,60,4,2,9,1,1,1,1,1,0,1,0,3,2, ,2, ,70,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
68320002,2,1941,78,3,3,3,1,1,1,1,1,0,1,0,2,2, ,2, ,40,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68320004,1,1970,49,5,1,4,1,1,1,1,1,0,1,0,2,2, ,2, ,30,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,1,2
68320005,1,1975,44,5,1,5,1,1,1,1,1,0,1,0,3,2, ,2, ,45,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,1,2
68330002,1,1968,51,4,4,4,1,2,2,1,1,0,1,0,2,2, ,2, ,75,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
68340001,2,1936,83,2,3,2,1,2,1,1,1,0,1,0,2,2, ,2, ,12,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68350001,1,1979,40,4,2,11,1,1,2,1,1,0,1,0,2,2, ,2, ,55,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
68350002,2,1979,40,4,2,1,1,1,2,1,1,0,1,0,2,2, ,2, ,55,2,2,1,15,0, ,2, , , , , , , ,1,2,1,2,2,2
68350003,1,2006,13,3,1,1,2,2,2,1,1,0,1,0,2,2, ,2, ,55,2,2,3,30,0, ,2, , , , , , , ,1,2,1,2,2,1
68350004,2,2007,12,2,1,1,2,2,2,1,1,0,1,0,2,2, ,2, ,22,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,1
68360001,2,1933,86,2,3,2,2,2,2,1,1,1,0,0, ,2, ,2, ,12, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68370001,1,1948,71,2,2,6,1,2,2,1,1,0,1,0,2,2, ,2, ,25,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,2
68370002,2,1948,71,2,2,2,1,2,2,1,1,0,1,0,3,2, ,2, ,40,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68380002,2,1945,74,2,3,2,1,2,1,1,1,0,1,0,2,2, ,2, ,15,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,2
68380003,2,1997,22,5,1,5,1,1,1,1,1,0,1,0,3,2, ,2, ,70,2,2,12,100,0, ,1,1,2,2,2,1,3,0,1,1,1,2,1,1
68380005,2,1991,28,6,1,5,1,1,1,1,1,0,1,0,3,2, ,2, ,40,2,2,12,100,0, ,1,1,2,2,2,2,2,0,1,1,1,2,1,1
68390001,2,1952,67,4,2,4,1,1,1,1,1,0,1,0,2,2, ,2, ,24,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68390002,1,1938,81,2,2,4,1,1,1,2, , , , , ,2, ,2, , ,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68390004,1,1948,71,3,2,3,1,1,1,1,1,0,1,0,2,2, ,2, ,22,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68400002,1,1945,74,3,4,1,2,1,2,1,1,1,0,0, ,2, ,2, ,11,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68400003,2,1956,63,2,2,1,2,1,2,1,1,1,0,0, ,2, ,2, ,12,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68400004,1,1949,70,4,2,5,1,1,2,1,1,1,0,0, ,2, ,2, ,12,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68400101,2,1980,39,5,4,1,2,1,2,1,1,0,1,0,2,2, ,2, ,37,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,2,1
68400102,2,2008,11,2,1,1,2,2,2,1,1,0,1,0,2,2, ,2, ,25,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,1
68440001,1,1955,64,4,2,2,2,2,2,1,1,0,1,0,2,2, ,2, ,25,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68440002,2,1957,62,2,2,4,2,1,2,1,1,0,1,0,2,2, ,2, ,35,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,2
68450001,1,1929,90,3,3,4,1,2,2,2, , , , , ,2, ,2, , , , ,0, ,0, ,2, , , , , , , ,1,2,2,2,2,2
68460001,2,1944,75,2,3,4,1,1,2,2, , , , , ,2, ,2, , , , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68470001,1,1959,60,5,2,5,1,2,2,1,1,0,1,0,3,2, ,2, ,65,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,2,2
68470002,2,1962,57,4,2,3,1,2,2,1,1,0,1,0,2,2, ,2, ,40,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
68480001,1,1935,84,2,3,4,2,2,2,1,1,1,0,0, ,2, ,2, ,13, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68490001,2,1954,65,3,3,4,1,1,2,1,1,0,1,0,2,2, ,2, ,31,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,2,2
68520001,1,1970,49,5,2,10,1,2,1,1,2,1,1,0,2,2, ,2, ,70,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,2,2
68520002,2,1973,46,4,2,9,1,2,1,1,1,0,1,0,2,2, ,2, ,38,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,2,1
68520003,2,2001,18,4,1,1,2,2,1,1,1,0,1,0,2,2, ,2, ,35,2,2,10,60,0, ,2, , , , , , , ,2,1,1,2,2,1
68520004,2,2004,15,3,1,1,2,2,1,1,1,0,1,0,2,2, ,2, ,29,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,2,1
68530001,1,1968,51,5,2,12,1,1,1,1,1,0,1,0,4,1,2,1,1,75,2,2,3,45,0, ,1,1,2,2,2,1,1,0,1,1,1,1,1,1
68530002,2,1972,47,5,2,5,1,1,1,1,1,0,1,0,3,1,1,2, ,37,2,2,3,35,0, ,2, , , , , , , ,1,1,1,2,2,1
68530003,2,1997,22,5,1,1,2,1,1,1,1,0,1,0,2,1,1,1,1,42,2,2,3,20,0, ,1,1,2,1,2,1,1,0,1,1,1,2,1,1
68530004,1,1998,21,5,1,2,2,1,1,1,1,0,1,0,2,2, ,2, ,45,2,2,3,27,0, ,1,1,2,2,2,2,1,0,1,1,1,2,1,1
68540001,1,1974,45,4,2,7,1,2,2,1,1,0,1,0,2,2, ,2, ,35,2,2,0, ,0, ,1,1,2,2,2,4,2,0,1,1,1,2,2,1
68540002,2,1974,45,4,2,4,1,2,2,1,1,0,1,0,2,2, ,2, ,43,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,2,1
68540003,1,2001,18,4,1,1,2,2,2,1,1,0,1,0,2,2, ,2, ,42,2,2,1,6,0, ,2, , , , , , , ,2,1,1,2,2,1
68540004,2,2005,14,3,1,1,2,2,2,1,1,0,1,0,2,2, ,2, ,35,2,2,2,14,0, ,2, , , , , , , ,1,2,1,2,2,1
68550001,1,1959,60,2,3,1,2,2,2,1,1,0,1,0,1,2, ,2, ,35,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68560001,1,1958,61,4,2,1,2,1,2,1,1,0,1,0,2,2, ,2, ,33,2,2,2,12,0, ,2, , , , , , , ,2,1,2,2,2,2
68560002,2,1960,59,3,2,3,1,1,2,1,1,0,1,0,2,2, ,2, ,33,2,2,6,36,0, ,2, , , , , , , ,1,1,1,2,2,2
68600001,1,1953,66,4,2,3,1,2,2,1,1,1,0,0, ,2, ,2, ,15, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68600002,2,1956,63,3,2,3,1,2,2,1,1,0,1,0,2,2, ,2, ,35,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68610001,1,1932,87,4,2,2,2,1,2,1,1,1,0,0, ,2, ,2, ,10,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68610002,2,1932,87,2,2,2,2,1,2,1,1,1,0,0, ,2, ,2, ,10, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68620001,2,1940,79,2,3,2,2,2,2,1,1,1,0,0, ,2, ,2, ,10, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68620002,1,1970,49,4,2,10,1,1,2,1,1,0,1,0,2,2, ,2, ,60,2,2,10,50,0, ,2, , , , , , , ,1,1,1,2,2,1
68620003,2,1973,46,4,2,4,1,1,2,1,1,0,1,0,2,2, ,2, ,45,2,2,10,100,0, ,2, , , , , , , ,1,2,1,2,2,2
68620004,1,2000,19,5,1,1,2,1,2,1,1,0,1,0,2,2, ,2, ,55,1,1,10,100,0, ,2, , , , , , , ,1,1,1,2,2,1
68620005,2,2004,15,3,1,1,2,1,2,1,1,0,1,0,2,2, ,2, ,35,1,1,15,100,0, ,2, , , , , , , ,2,1,1,2,2,1
68640001,1,1960,59,4,2,12,1,2,2,1,1,0,1,0,3,2, ,2, ,56,2,2,8,80,0, ,2, , , , , , , ,1,2,1,2,2,2
68640002,2,1969,50,4,2,1,2,2,2,1,1,0,1,0,3,2, ,2, ,33,2,2,10,100,0, ,2, , , , , , , ,1,2,1,2,2,1
68640003,2,1996,23,5,1,1,2,2,2,1,1,0,1,0,3,2, ,2, ,56,1,1,20,100,0, ,2, , , , , , , ,1,1,1,2,2,1
68640004,1,2000,19,5,1,1,2,2,2,1,1,0,1,0,3,2, ,2, ,100,1,1,30,200,0, ,2, , , , , , , ,1,1,1,2,2,1
68650001,1,1967,52,5,2,6,1,1,2,1,1,0,1,0,2,1,1,2, ,100,2,2,4,20,0, ,2, , , , , , , ,1,1,1,2,1,1
68650002,2,1969,50,5,2,1,2,1,2,1,1,0,1,0,3,2, ,2, ,37,2,2,4,20,0, ,2, , , , , , , ,1,2,1,2,2,1
68650003,2,2002,17,4,1,1,2,1,2,1,1,0,1,0,3,2, ,2, ,55,2,2,2,10,0, ,2, , , , , , , ,1,1,1,2,2,1
68650004,1,2004,15,3,1,1,2,1,2,1,1,0,1,0,4,2, ,2, ,55,1,1,3,20,0, ,2, , , , , , , ,1,2,1,2,2,1
68660001,1,1933,86,3,2,6,2,1,2,1,1,1,0,0, ,2, ,2, ,20, , ,0, ,0, ,2, , , , , , , ,1,2,2,2,2,2
68660002,2,1941,78,2,2,1,2,1,2,1,1,1,0,0, ,2, ,2, ,20,2,2,0, ,0, ,2, , , , , , , ,1,2,2,2,2,2
68670001,1,1961,58,5,2,6,1,1,2,1,1,0,1,0,2,2, ,2, ,65,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,2,1
68670002,2,1966,53,4,2,5,1,1,2,1,1,0,1,0,3,2, ,2, ,18,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
68670003,2,1994,25,5,1,6,1,1,2,1,1,0,1,0,3,2, ,2, ,73,1,1,10,100,0, ,2, , , , , , , ,1,1,1,2,2,1
68700001,2,1934,85,2,3,2,2,2,2,1,1,1,0,0, ,2, ,2, ,10,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68710001,1,1946,73,2,2,1,2,2,2,1,1,1,0,0, ,2, ,2, ,12, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68710002,2,1948,71,2,2,2,1,2,2,1,1,1,0,0, ,2, ,2, ,12, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68720001,2,1946,73,2,2,3,1,2,2,1,1,1,0,0, ,2, ,2, ,22, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68720002,1,1947,72,3,2,4,1,2,2,1,1,1,0,0, ,2, ,2, ,22, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68740001,1,1949,70,3,2,2,2,2,2,2, , , , , ,2, ,2, , ,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68740002,2,1958,61,3,2,3,1,2,2,1,1,1,0,0, ,2, ,2, ,20,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68740003,2,1981,38,4,1,1,2,2,2,2, , , , , ,2, ,2, , ,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68760001,1,1939,80,4,2,5,2,1,1,1,1,0,1,0,2,1,1,2, ,51,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,2,1
68760002,2,1945,74,2,2,1,2,2,1,1,1,1,0,0, ,2, ,2, ,11, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68780001,2,1939,80,2,3,1,2,2,2,2, , , , , ,2, ,2, , ,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68780002,2,1992,27,5,1,5,1,2,2,1,1,0,1,0,2,2, ,2, ,55,2,2,24,120,0, ,1,1,2,2,2,1,4,0,1,1,1,2,1,1
68790001,1,1931,88,2,2,1,2,2,2,1,1,0,1,0,2,2, ,2, ,6,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68790002,2,1933,86,2,2,1,2,2,2,2, , , , , ,2, ,2, , ,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68800001,1,1949,70,2,2,4,1,2,2,1,1,0,1,0,3,2, ,2, ,15,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,2
68800002,2,1952,67,2,2,1,2,2,2,1,1,0,1,0,2,2, ,2, ,35,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68800003,1,1975,44,3,1,1,2,2,2,1,1,1,0,0, ,2, ,2, ,10, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68800004,1,1973,46,4,2,8,1,2,2,1,1,0,1,0,3,2, ,2, ,50,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,2,2
68800005,2,1978,41,4,2,5,1,2,2,1,1,0,1,0,2,2, ,2, ,30,2,2,0, ,0, ,1,2,2,1,2,6,1,0,1,1,1,2,2,2
68800006,2,2004,15,3,1,1,2,2,2,1,1,0,1,0,2,2, ,2, ,21,2,2,0, ,1,55,2, , , , , , , ,2,1,1,2,2,1
68800007,1,2006,13,3,1,1,2,2,2,1,1,0,1,0,3,2, ,2, ,22,2,2,3,0,0, ,2, , , , , , , ,1,2,1,2,2,1
68820001,1,1974,45,5,2,9,1,1,2,1,1,0,1,0,2,2, ,2, ,52,2,2,5,50,0, ,2, , , , , , , ,1,1,1,2,1,1
68820002,2,1975,44,5,2,5,1,1,2,1,1,0,1,0,2,2, ,2, ,50,2,2,5,50,0, ,2, , , , , , , ,1,1,1,2,1,1
68830001,1,1951,68,2,2,4,1,1,2,1,1,1,0,0, ,2, ,2, ,11, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68830002,2,1955,64,2,2,3,1,1,2,1,1,0,1,0,2,2, ,2, ,23,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68840001,2,1946,73,2,3,3,2,1,2,1,1,0,1,0,2,2, ,2, ,18,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68850001,2,1976,43,5,1,7,1,2,2,1,1,0,1,0,2,2, ,2, ,68,2,2,4,40,0, ,2, , , , , , , ,1,1,1,2,2,1
68850002,2,1940,79,2,3,2,2,2,2,1,1,1,0,0, ,2, ,2, ,20,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68860001,1,1961,58,4,2,7,1,2,2,1,1,0,1,0,2,2, ,2, ,43,2,2,2,20,0, ,2, , , , , , , ,1,1,1,2,2,1
68860002,2,1967,52,5,2,4,1,2,2,1,1,0,1,0,2,2, ,2, ,40,2,2,2,20,0, ,2, , , , , , , ,1,1,1,2,2,2
68860003,1,1995,24,5,1,1,2,2,2,1,1,0,1,0,2,2, ,2, ,40,2,2,5,50,0, ,1,1,2,2,2,7,2,0,1,1,1,2,1,1
68890001,2,1945,74,2,3,2,1,1,2,1,1,0,1,0,1,2, ,2, ,20,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
68900001,1,1955,64,3,2,6,1,1,2,1,1,0,1,0,2,2, ,2, ,42,2,2,0, ,0, ,2, , , , , , , ,1,2,2,2,2,2
68900002,2,1957,62,3,2,2,1,1,2,1,1,0,1,0,2,2, ,2, ,36,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
68910001,1,1973,46,4,2,15,1,2,2,1,1,0,1,0,3,1,1,2, ,15,2,2,3,30,0, ,2, , , , , , , ,2,1,1,2,2,1
68910002,2,1980,39,5,2,6,1,2,2,1,1,0,1,0,3,2, ,2, ,55,2,2,3,30,0, ,2, , , , , , , ,2,1,1,2,2,1
68910003,1,2004,15,3,1,1,2,2,2,1,1,0,1,0,3,2, ,2, ,50,2,2,3,30,0, ,2, , , , , , , ,2,1,1,2,2,1
68940001,1,1957,62,5,2,4,1,2,2,1,1,0,1,0,2,2, ,2, ,70,2,2,8,80,0, ,2, , , , , , , ,2,1,2,2,2,1
68940002,2,1957,62,4,2,4,1,1,2,1,1,0,1,0,2,2, ,2, ,40,2,2,8,80,0, ,2, , , , , , , ,2,1,1,2,2,1
69020001,1,1958,61,4,2,7,1,2,2,1,1,0,1,0,2,2, ,1,1,35,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,2
69020002,2,1960,59,2,2,5,1,1,2,1,1,0,1,0,2,2, ,2, ,35,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
69020003,1,1986,33,5,1,6,1,1,2,1,1,0,1,0,4,2, ,1,1,76,2,2,0, ,0, ,1,1,2,2,2,1,0,10,2,1,1,2,1,2
69040001,1,1971,48,5,2,7,1,2,2,1,1,0,1,0,3,2, ,2, ,58,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,2,2
69040002,2,1977,42,5,2,1,1,2,2,1,1,0,1,0,3,2, ,2, ,34,2,2,2,24,0, ,2, , , , , , , ,1,1,2,2,2,1
69040003,2,2002,17,4,1,1,2,2,2,1,1,0,1,0,2,2, ,2, ,32,2,2,2,18,0, ,2, , , , , , , ,2,1,1,2,1,2
69040004,1,2005,14,3,1,1,2,2,2,1,1,0,1,0,3,2, ,2, ,28,2,2,1,11,0, ,2, , , , , , , ,2,1,2,2,2,2
69040005,2,2007,12,2,1,1,2,2,2,2, , , , , ,2, ,2, , , , ,1,9,0, ,2, , , , , , , ,2,2,2,2,2,2
69090001,1,1963,56,5,2,7,1,1,2,1,1,0,1,0,1,2, ,1,2,45,2,2,0, ,0, ,2, , , , , , , ,1,1,2,2,2,2
69090002,2,1968,51,5,2,1,2,1,2,1,1,0,1,0,2,2, ,2, ,13,2,2,2,18,0, ,2, , , , , , , ,1,1,1,2,2,1
69090004,2,1997,22,5,1,1,2,2,2,1,1,0,1,0,2,2, ,2, ,20,2,2,2,17,0, ,2, , , , , , , ,2,1,1,2,2,1
69090005,1,2005,14,3,1,1,2,1,2,1,1,0,1,0,2,2, ,2, ,30,2,2,1,8,0, ,2, , , , , , , ,2,2,2,2,2,2
69100002,1,1986,33,5,2,6,1,2,2,1,1,0,1,0,2,2, ,2, ,65,2,2,0, ,0, ,2, , , , , , , ,2,1,1,2,2,2
69100003,2,1986,33,5,2,1,2,2,2,1,1,0,1,0,2,2, ,2, ,65,2,2,0, ,0, ,2, , , , , , , ,2,1,1,2,2,1
69120001,2,1975,44,5,4,6,1,1,2,1,1,0,1,0,2,2, ,2, ,55,2,2,3,24,2,110,2, , , , , , , ,2,1,1,2,2,1
69120003,2,2003,16,4,1,1,2,1,2,1,1,0,1,0,3,2, ,2, ,20,2,2,4,28,0, ,2, , , , , , , ,2,1,1,2,2,1
69120004,2,2005,14,3,1,1,2,1,2,1,1,0,1,0,2,2, ,2, ,20,2,2,4,28,0, ,2, , , , , , , ,2,1,1,2,2,1
69140002,2,1969,50,4,3,5,1,2,2,1,1,0,1,0,2,2, ,2, ,35,2,2,5,50,0, ,2, , , , , , , ,1,2,2,2,2,2
69140003,2,1996,23,5,1,5,1,2,2,1,1,0,1,0,2,2, ,2, ,49,2,2,10,100,0, ,2, , , , , , , ,2,1,1,2,2,1
69140004,2,2000,19,4,1,4,1,2,2,1,1,0,1,0,2,2, ,2, ,59,2,2,10,100,0, ,2, , , , , , , ,1,1,1,2,1,1
69170001,2,1949,70,4,3,2,2,1,2,1,1,0,1,0,2,2, ,2, ,22,2,2,6,30,0, ,2, , , , , , , ,1,1,2,2,2,2
69170002,2,1978,41,5,1,11,1,1,2,1,1,0,1,0,2,2, ,2, ,45,2,2,5,50,0, ,2, , , , , , , ,1,1,1,1,2,1
69200001,2,1979,40,4,2,8,1,2,2,1,1,0,1,0,2,1,1,2, ,52,2,2,1,11,0, ,2, , , , , , , ,1,1,1,2,2,2
69200002,1,1975,44,5,2,9,1,2,2,1,1,0,1,0,2,2, ,2, ,68,2,2,1,11,0, ,2, , , , , , , ,1,1,1,2,2,2
69200003,2,2007,12,2,1,1,2,2,2,2, , , , , ,1,1,2, , ,2,2,1,11,0, ,2, , , , , , , ,2,2,2,2,2,2
69200004,2,2008,11,2,1,1,2,2,2,2, , , , , ,1,1,2, , ,2,2,1,11,0, ,2, , , , , , , ,2,2,2,2,2,2
69200005,1,2011,8,2,1,1,2,2,2,1,1,0,0,1, ,1,1,2, ,4,2,2,1,10,0, ,2, , , , , , , ,2,2,2,2,2,2
69230001,2,1951,68,2,3,6,1,1,2,1,1,0,1,0,2,2, ,2, ,30,2,2,5,54,0, ,2, , , , , , , ,2,2,1,2,2,1
69230002,1,1977,42,5,4,7,1,1,2,1,1,0,1,0,2,2, ,2, ,75,2,2,0, ,0, ,2, , , , , , , ,2,1,1,2,2,2
69240001,1,1970,49,5,2,9,1,1,2,1,1,0,1,0,2,2, ,2, ,65,2,2,0, ,0, ,2, , , , , , , ,2,1,1,1,2,1
69240002,2,1977,42,4,2,6,1,1,2,1,1,0,1,0,2,2, ,2, ,40,2,2,0, ,0, ,2, , , , , , , ,2,1,1,1,2,2
69240003,2,2001,18,4,1,1,2,1,2,1,1,0,1,0,2,1,1,2, ,30,2,2,0, ,2,50,2, , , , , , , ,2,1,1,1,2,1
69240004,2,2003,16,4,1,1,2,1,2,1,1,0,1,0,2,1,1,2, ,40,2,2,5,45,2,50,2, , , , , , , ,1,1,1,2,2,1
